tokenizer_name,token_id,token_value,raw_token,token_length,decoded_length,category,languages
qwencode,31979,                                                             ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,61,61,whitespace,none
qwencode,32041,##########################################################################,############################################################################,76,74,symbols,none
qwencode,32678,                                                          ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,58,58,whitespace,none
qwencode,33009,%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%,%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%,32,32,symbols,none
qwencode,33518,****************************************************************************,****************************************************************************,76,76,symbols,none
qwencode,33641,                                Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,33,33,other,none
qwencode,35109,////////////////////////////////////////////////////////////////////////,////////////////////////////////////////////////////////////////////////,72,72,symbols,none
qwencode,35619, //----------------------------------------------------------------,Ġ//----------------------------------------------------------------,67,67,symbols,none
qwencode,35774, =================================,Ġ=================================,34,34,symbols,none
qwencode,36713,"/*******************************************************************************
",/*******************************************************************************Ċ,81,81,symbols,none
qwencode,37083,                                                              ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,62,62,whitespace,none
qwencode,37144,                                                                        ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,72,72,whitespace,none
qwencode,38171,                                                                 ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,65,65,whitespace,none
qwencode,38368, =========================================================================,Ġ=========================================================================,74,74,symbols,none
qwencode,38484,                                                            ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,60,60,whitespace,none
qwencode,39373, --------------------------------------------------------------------------------,Ġ--------------------------------------------------------------------------------,81,81,symbols,none
qwencode,39484,                                                                               ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,79,79,whitespace,none
qwencode,40072,****************************************,****************************************,40,40,symbols,none
qwencode,40486,##############################################################################,################################################################################,80,78,symbols,none
qwencode,41056,                                                                          ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,74,74,whitespace,none
qwencode,42080,"|--------------------------------------------------------------------------
",|--------------------------------------------------------------------------Ċ,76,76,symbols,none
qwencode,42269,................................................................,................................................................,64,64,symbols,none
qwencode,42708,                                                                     ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,69,69,whitespace,none
qwencode,43200,////////////////////////////////////////////////////////////////////,////////////////////////////////////////////////////////////////////,68,68,symbols,none
qwencode,43449,--------------------------------------------------------------------------------,--------------------------------------------------------------------------------,80,80,symbols,none
qwencode,44142,"//-----------------------------------------------------------------------------
",//-----------------------------------------------------------------------------Ċ,80,80,symbols,none
qwencode,44438,/*================================================================,/*================================================================,66,66,symbols,none
qwencode,45807,                                    Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,37,37,other,none
qwencode,45814,"//------------------------------------------------------------------------------
",//------------------------------------------------------------------------------Ċ,81,81,symbols,none
qwencode,46145,                                                                         ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,73,73,whitespace,none
qwencode,46576,************************************************,************************************************,48,48,symbols,none
qwencode,46771,                                                                      ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,70,70,whitespace,none
qwencode,46932,________________________________________________________________,________________________________________________________________,64,64,other,none
qwencode,47549,                                                                  ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,66,66,whitespace,none
qwencode,48256,//--------------------------------,//--------------------------------,34,34,symbols,none
qwencode,48497, ################################################################,Ġ################################################################,65,65,symbols,none
qwencode,50561,//--------------------------------------------------------------------------------,//--------------------------------------------------------------------------------,82,82,symbols,none
qwencode,51068,                                                                    ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,68,68,whitespace,none
qwencode,51475,                                                                                   ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,83,83,whitespace,none
qwencode,51814, -----------------------------------------------------------------------------Ċ,Ġ-----------------------------------------------------------------------------Ċ,79,79,symbols,none
qwencode,53147,********************************************************,********************************************************,56,56,symbols,none
qwencode,53196,"/******************************************************************************
",/******************************************************************************Ċ,80,80,symbols,none
qwencode,53264,----------------------------------------------------------------------,----------------------------------------------------------------------,70,70,symbols,none
qwencode,54301, ################################,Ġ################################,33,33,symbols,none
qwencode,55263,//****************************************************************,//****************************************************************,66,66,symbols,none
qwencode,55799,                                                                            ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,76,76,whitespace,none
qwencode,56342,//------------------------------------------------------------------------------------------------,//------------------------------------------------------------------------------------------------,98,98,symbols,none
qwencode,56596,                                        Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,41,41,other,none
qwencode,56940,                                                                                                                                ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,128,128,whitespace,none
qwencode,57307,"//---------------------------------------------------------------------------
",//---------------------------------------------------------------------------Ċ,78,78,symbols,none
qwencode,57906,/*----------------------------------------------------------------------------,/*----------------------------------------------------------------------------,78,78,symbols,none
qwencode,58007,"/****************************************************************************
",/****************************************************************************Ċ,78,78,symbols,none
qwencode,58591,                                                                             ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,77,77,whitespace,none
qwencode,58869,"////////////////////////////////////////////////////////////////////////////////
",////////////////////////////////////////////////////////////////////////////////Ċ,81,81,symbols,none
qwencode,59649,                Ċ                Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,34,34,other,none
qwencode,59809, ------------------------------------------------------------------------------------------------,Ġ------------------------------------------------------------------------------------------------,97,97,symbols,none
qwencode,60107,latesAutoresizingMaskIntoConstraints,latesAutoresizingMaskIntoConstraints,36,36,english,none
qwencode,60211,————————————————,âĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶâĢĶ,48,16,other,none
qwencode,60609, //////////////////////////////////,Ġ//////////////////////////////////,35,35,symbols,none
qwencode,60629,////////////////////////////////////////////////////////////////////////////////////////////////,////////////////////////////////////////////////////////////////////////////////////////////////,96,96,symbols,none
qwencode,60908,////////////////////////////////////////////////////////,////////////////////////////////////////////////////////,56,56,symbols,none
qwencode,60915,#----------------------------------------------------------------------------,#----------------------------------------------------------------------------,77,77,symbols,none
qwencode,61250, |--------------------------------------------------------------------------Ċ,Ġ|--------------------------------------------------------------------------Ċ,77,77,symbols,none
qwencode,61360, ****************************************,Ġ****************************************,41,41,symbols,none
qwencode,61693,********************************************************************************,********************************************************************************,80,80,symbols,none
qwencode,62117,"----------------------------------------------------------------------
",----------------------------------------------------------------------Ċ,71,71,symbols,none
qwencode,62470,.translatesAutoresizingMaskIntoConstraints,.translatesAutoresizingMaskIntoConstraints,42,42,code,none
qwencode,63394,================================================================================,================================================================================,80,80,symbols,none
qwencode,63538, ----------------------------------------------------------------------------Ċ,Ġ----------------------------------------------------------------------------Ċ,78,78,symbols,none
qwencode,64226,//****************************************************************************,//****************************************************************************,78,78,symbols,none
qwencode,64575,////////////////////////////////////////////////////////////,////////////////////////////////////////////////////////////,60,60,symbols,none
qwencode,65080,//************************************************************************,//************************************************************************,74,74,symbols,none
qwencode,65195, ********************************************************,Ġ********************************************************,57,57,symbols,none
qwencode,65271,                                                                                       ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,87,87,whitespace,none
qwencode,65648,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,32,32,symbols,none
qwencode,65900, =================================================================================,Ġ=================================================================================,82,82,symbols,none
qwencode,66004, //------------------------------------------------,Ġ//------------------------------------------------,51,51,symbols,none
qwencode,66159,/********************************************************,/********************************************************,57,57,symbols,none
qwencode,66207, ----------------------------------------------------------------------------------------------------------------,Ġ----------------------------------------------------------------------------------------------------------------,113,113,symbols,none
qwencode,67161, ################################################,Ġ################################################,49,49,symbols,none
qwencode,67549, /*----------------------------------------------------------------,Ġ/*----------------------------------------------------------------,67,67,symbols,none
qwencode,68132,"/*****************************************************************************
",/*****************************************************************************Ċ,79,79,symbols,none
qwencode,69061,######################################################################,########################################################################,72,70,symbols,none
qwencode,70662, ==============================================================,Ġ==============================================================,63,63,symbols,none
qwencode,70988,"/***************************************************************************
",/***************************************************************************Ċ,77,77,symbols,none
qwencode,71508, //////////////////////////////////////////////////////////////////////////,Ġ//////////////////////////////////////////////////////////////////////////,75,75,symbols,none
qwencode,71836, ************************************************,Ġ************************************************,49,49,symbols,none
qwencode,72004,#================================================================,#================================================================,65,65,symbols,none
qwencode,72203,.DataGridViewColumnHeadersHeightSizeMode,.DataGridViewColumnHeadersHeightSizeMode,40,40,code,none
qwencode,72805, dequeueReusableCellWithIdentifier,ĠdequeueReusableCellWithIdentifier,34,34,english,none
qwencode,72961,/****************************************,/****************************************,41,41,symbols,none
qwencode,73062,/*------------------------------------------------,/*------------------------------------------------,50,50,symbols,none
qwencode,73538, //--------------------------------,Ġ//--------------------------------,35,35,symbols,none
qwencode,75510,#----------------------------------------------------------------,#----------------------------------------------------------------,65,65,symbols,none
qwencode,75632,/********************************************************************************,/********************************************************************************,81,81,symbols,none
qwencode,76507,//================================================,//================================================,50,50,symbols,none
qwencode,76550, ********************************************************************************,Ġ********************************************************************************,81,81,symbols,none
qwencode,76737,"///////////////////////////////////////////////////////////////////////////////
",///////////////////////////////////////////////////////////////////////////////Ċ,80,80,symbols,none
qwencode,77149, *----------------------------------------------------------------,Ġ*----------------------------------------------------------------,66,66,symbols,none
qwencode,77993,                                            Ċ,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,45,45,other,none
