vocab_id,token,token_repr,origin_tokenizer,token_type,merge_parts,rrf_score
75074,ĠgratuÃ¯t,'ĠgratuÃ¯t',deepseek_code,merge,'Ġgrat' + 'uÃ¯t',3.334222459322486e-05
75078,ĠeCommerce,'ĠeCommerce',deepseek_llm,merge,'Ġe' + 'Commerce',3.3341052329873695e-05
75082,burne,'burne',deepseek_llm,merge,'burn' + 'e',3.333884150343493e-05
75083,SENS,'SENS',qwen,merge,'SE' + 'NS',3.3337778370449396e-05
75090,}\!,'}\\!',deepseek_llm,merge,'}\\' + '!',3.3334788905857575e-05
75107,ĠRemoteException,'ĠRemoteException',qwen,merge,'ĠRemote' + 'Exception',3.3325557369947014e-05
75110,ĠgetTime,'ĠgetTime',qwen,merge,'Ġget' + 'Time',3.33233363324336e-05
75111,×ŀ×ł,'×ŀ×ł',mistral,merge,'×ŀ' + '×ł',3.332233626086773e-05
75112,Ġshamp,'Ġshamp',bytedance_ouro,merge,'Ġsh' + 'amp',3.3322225924691766e-05
75117,ĠÂµm,'ĠÂµm',mistral,merge,'ĠÂµ' + 'm',3.331688156932145e-05
75119,Ġlimburg,'Ġlimburg',qwen,merge,'Ġlim' + 'burg',3.331334532613765e-05
75120,uggy,'uggy',qwen,merge,'ugg' + 'y',3.33127904458917e-05
75122,ĠUserRepository,'ĠUserRepository',qwen,merge,'ĠUser' + 'Repository',3.331223558413005e-05
75126,Ġpoaching,'Ġpoaching',bytedance_ouro,merge,'Ġpo' + 'aching',3.330890680167877e-05
75131,Ġdesenv,'Ġdesenv',qwen,merge,'Ġdes' + 'env',3.33061333244517e-05
75132,Contemporary,'Contemporary',bytedance_ouro,merge,'Cont' + 'emporary',3.330557868442964e-05
75134,ĠGHG,'ĠGHG',bytedance_ouro,merge,'ĠGH' + 'G',3.3303360309055184e-05
75141,ĠAdaptation,'ĠAdaptation',bytedance_ouro,merge,'ĠAdapt' + 'ation',3.3297815663292486e-05
75152,Ġedifice,'Ġedifice',deepseek_llm,merge,'Ġed' + 'ifice',3.329341037840847e-05
75155,ĠNSLocalizedString,'ĠNSLocalizedString',qwen,merge,'ĠNS' + 'LocalizedString',3.329061038334138e-05
75165,Ġancients,'Ġancients',deepseek_llm,merge,'Ġanci' + 'ents',3.3286093809222806e-05
75166,computing,'computing',deepseek_llm,merge,'comput' + 'ing',3.32857463299432e-05
75167,_Space,'_Space',qwen,merge,'_S' + 'pace',3.328451604313673e-05
75169,queous,'queous',bytedance_ouro,merge,'que' + 'ous',3.3282300472608665e-05
75170,___ĊĊ,'___ĊĊ',qwen,merge,'___' + 'ĊĊ',3.328174662606294e-05
75172,ĠSolving,'ĠSolving',bytedance_ouro,merge,'ĠSol' + 'ving',3.3281192797949875e-05
75176,Ġbandage,'Ġbandage',deepseek_llm,merge,'Ġband' + 'age',3.327521467883713e-05
75178,istrate,'istrate',qwen,merge,'istr' + 'ate',3.327454829800686e-05
75179,.GetName,'.GetName',qwen,merge,'.Get' + 'Name',3.3272887587549285e-05
75180,riac,'riac',deepseek_llm,merge,'ri' + 'ac',3.3272866415863895e-05
75181,Ġoblong,'Ġoblong',deepseek_llm,merge,'Ġob' + 'long',3.327200241083163e-05
75194,isites,'isites',bytedance_ouro,merge,'is' + 'ites',3.326237360298031e-05
75196,.getBean,'.getBean',qwen,merge,'.get' + 'Bean',3.326126725428239e-05
75199,errorCode,'errorCode',qwen,merge,'error' + 'Code',3.325905477766322e-05
75200,agoons,'agoons',deepseek_llm,merge,'ago' + 'ons',3.325892988041748e-05
75201,Ġneutroph,'Ġneutroph',mistral,merge,'Ġneut' + 'roph',3.325880198911638e-05
75204,Ġundet,'Ġundet',bytedance_ouro,merge,'Ġund' + 'et',3.325684259536399e-05
75206,Ġ<<Ġ,'Ġ<<Ġ',deepseek_code,merge,'Ġ<<' + 'Ġ',3.3255736614566014e-05
75207,ĠCultures,'ĠCultures',bytedance_ouro,merge,'ĠCult' + 'ures',3.3255736614566014e-05
75208,Ġ---------,'Ġ---------',mistral,merge,'Ġ----' + '-----',3.325352998850256e-05
75215,wns,'wns',deepseek_llm,merge,'wn' + 's',3.324824248364917e-05
75217,ĠLeveraging,'ĠLeveraging',bytedance_ouro,merge,'ĠLever' + 'aging',3.3245786096612254e-05
75220,Ã²legs,'Ã²legs',deepseek_code,merge,'Ã²leg' + 's',3.3242470580413535e-05
75221,BeNull,'BeNull',qwen,merge,'Be' + 'Null',3.324191805867199e-05
75222,Ġtranscribed,'Ġtranscribed',mistral,merge,'Ġtrans' + 'cribed',3.324169182341259e-05
75223,Ã¨tics,'Ã¨tics',deepseek_code,merge,'Ã¨t' + 'ics',3.324136555529701e-05
75225,inaciÃ³,'inaciÃ³',deepseek_code,merge,'in' + 'aciÃ³',3.324026060364313e-05
75228,Ġneurotransmitters,'Ġneurotransmitters',bytedance_ouro,merge,'Ġneurotransmit' + 'ters',3.323584153150758e-05
75229,.nodeType,'.nodeType',qwen,merge,'.node' + 'Type',3.323528923010452e-05
75233,Ġabbey,'Ġabbey',deepseek_llm,merge,'Ġab' + 'bey',3.322645111800958e-05
75235,cumin,'cumin',mistral,merge,'cum' + 'in',3.322608423525067e-05
75236,ĠRedist,'ĠRedist',deepseek_llm,merge,'ĠRed' + 'ist',3.3225357697446506e-05
75237,Strange,'Strange',deepseek_llm,merge,'Str' + 'ange',3.322519995188736e-05
75238,ĠupdateUser,'ĠupdateUser',qwen,merge,'Ġupdate' + 'User',3.3224798989966113e-05
75240,Ġthorns,'Ġthorns',deepseek_llm,merge,'Ġth' + 'orns',3.3222124450403224e-05
75251,Ġactin,'Ġactin',mistral,merge,'Ġact' + 'in',3.321046733272692e-05
75252,ĠMerg,'ĠMerg',deepseek_llm,merge,'ĠM' + 'erg',3.3209698577760905e-05
75259,iosync,'iosync',deepseek_llm,merge,'ios' + 'ync',3.320379308834117e-05
75266,ĠMongoClient,'ĠMongoClient',qwen,merge,'ĠMongo' + 'Client',3.3202184703753504e-05
75267,Earl,'Earl',bytedance_ouro,merge,'E' + 'arl',3.32016335203692e-05
75270,čĊčĊĠĠĠĠĠĠĠĠĠĠĠ,'čĊčĊĠĠĠĠĠĠĠĠĠĠĠ',bytedance_ouro,merge,'čĊ' + 'čĊĠĠĠĠĠĠĠĠĠĠĠ',3.319722471201407e-05
75271,ĠaccountId,'ĠaccountId',qwen,merge,'Ġaccount' + 'Id',3.3196122692869474e-05
75274,ĠRUNNING,'ĠRUNNING',deepseek_llm,merge,'ĠRUN' + 'NING',3.319586113275019e-05
75275,ĠJuris,'ĠJuris',deepseek_llm,merge,'ĠJur' + 'is',3.319498305686189e-05
75278,exposed,'exposed',deepseek_llm,merge,'ex' + 'posed',3.319189270924919e-05
75279,abetics,'abetics',bytedance_ouro,merge,'abet' + 'ics',3.3191715347849174e-05
75283,Ġ\$\,'Ġ\\$\\',deepseek_llm,merge,'Ġ\\' + '$\\',3.318620781203332e-05
75284,amino,'amino',mistral,merge,'amin' + 'o',3.3186187856833344e-05
75288,/nginx,'/nginx',mistral,merge,'/' + 'nginx',3.318524453308435e-05
75291,imaging,'imaging',mistral,merge,'ima' + 'ging',3.3183480050044086e-05
75294,nlm,'nlm',bytedance_ouro,merge,'nl' + 'm',3.318180309918041e-05
75295,Ġcomr,'Ġcomr',deepseek_llm,merge,'Ġcom' + 'r',3.318180309918041e-05
75297,Reddit,'Reddit',qwen,merge,'Red' + 'dit',3.317905074735812e-05
75299,ĠtÃ¨cnica,'ĠtÃ¨cnica',deepseek_code,merge,'ĠtÃ¨c' + 'nica',3.3177399555422843e-05
75306,Ġremod,'Ġremod',bytedance_ouro,merge,'Ġrem' + 'od',3.3174097664543524e-05
75310,/--,'/--',qwen,merge,'/' + '--',3.317189676905725e-05
75317,>H,'>H',qwen,merge,'>' + 'H',3.316474587513473e-05
75319,Ġ}$,'Ġ}$',deepseek_llm,merge,'Ġ}' + '$',3.3163501593884437e-05
75325,.getAddress,'.getAddress',qwen,merge,'.get' + 'Address',3.3159247285086626e-05
75331,Ġlesbienne,'Ġlesbienne',qwen,merge,'Ġlesb' + 'ienne',3.315430011272462e-05
75335,ĠtaskId,'ĠtaskId',qwen,merge,'Ġtask' + 'Id',3.314990386527879e-05
75340,Ġpassphrase,'Ġpassphrase',deepseek_llm,merge,'Ġpass' + 'phrase',5.299517749431535e-05
75355,rastr,'rastr',mistral,merge,'rast' + 'r',3.312903760145768e-05
75356,ibrated,'ibrated',qwen,merge,'ibr' + 'ated',3.312848884398138e-05
75362,ottesville,'ottesville',qwen,merge,'ottes' + 'ville',3.3126293995859214e-05
75365,ByID,'ByID',qwen,merge,'By' + 'ID',3.312519668085529e-05
75368,rhosis,'rhosis',bytedance_ouro,merge,'rh' + 'osis',3.312355084465055e-05
75370,.ToolTip,'.ToolTip',qwen,merge,'.Tool' + 'Tip',3.312135665076842e-05
75377,Alabama,'Alabama',deepseek_llm,merge,'Al' + 'abama',3.311869396471883e-05
75378,ichia,'ichia',mistral,merge,'ichi' + 'a',3.311759729244417e-05
75379,Ġcontinuaci,'Ġcontinuaci',deepseek_llm,merge,'Ġcontinu' + 'aci',3.3116969134984766e-05
75380,ĠQed,'ĠQed',qwen,merge,'ĠQ' + 'ed',3.3116420777242394e-05
75381,Ġplow,'Ġplow',deepseek_llm,merge,'Ġpl' + 'ow',3.3116024831503084e-05
75385,Ġmeridian,'Ġmeridian',deepseek_llm,merge,'Ġmerid' + 'ian',3.311495668360839e-05
75390,Ġemptiness,'Ġemptiness',deepseek_llm,merge,'Ġempt' + 'iness',3.3114512139176027e-05
75397,Ġcardiomy,'Ġcardiomy',mistral,merge,'Ġcardi' + 'omy',3.310851525904921e-05
75400,slack,'slack',deepseek_llm,merge,'sl' + 'ack',3.310581015243828e-05
75407,ĠIllum,'ĠIllum',qwen,merge,'ĠI' + 'llum',3.30988829127017e-05
75408,porate,'porate',qwen,merge,'por' + 'ate',3.309833515374177e-05
75409,ĠindexOf,'ĠindexOf',qwen,merge,'Ġindex' + 'Of',3.309723969020984e-05
75410,histogram,'histogram',deepseek_llm,merge,'hist' + 'ogram',3.3094588076928305e-05
75413,ĠbritÃłnic,'ĠbritÃłnic',deepseek_code,merge,'Ġbrit' + 'Ãłnic',3.309176346007479e-05
75419,ĠTRANSACTION,'ĠTRANSACTION',deepseek_llm,merge,'ĠTRAN' + 'SACTION',3.427160508654822e-05
75425,Ġstrikingly,'Ġstrikingly',deepseek_llm,merge,'Ġstriking' + 'ly',3.308210688715515e-05
75426,ewhere,'ewhere',qwen,merge,'ew' + 'here',3.308136361380816e-05
75429,-------------------------,'-------------------------',deepseek_llm,merge,'------------------------' + '-',3.3080979389370326e-05
75430,Neuro,'Neuro',bytedance_ouro,merge,'Ne' + 'uro',3.308081643454961e-05
75432,Ġmenacing,'Ġmenacing',deepseek_llm,merge,'Ġmen' + 'acing',3.308014403171939e-05
75433,MSE,'MSE',deepseek_llm,merge,'M' + 'SE',3.30798491936639e-05
75440,ĠpaddingBottom,'ĠpaddingBottom',qwen,merge,'Ġpadding' + 'Bottom',3.30742516950554e-05
75452,.LogError,'.LogError',qwen,merge,'.Log' + 'Error',4.416668506945211e-05
75454,.LoadScene,'.LoadScene',qwen,merge,'.Load' + 'Scene',3.355479498020267e-05
75456,ReactDOM,'ReactDOM',qwen,merge,'React' + 'DOM',3.3071517155849525e-05
75457,ĠFocusing,'ĠFocusing',bytedance_ouro,merge,'ĠFocus' + 'ing',3.307097030226867e-05
75458,ĠhistÃ²ric,'ĠhistÃ²ric',deepseek_code,merge,'ĠhistÃ²' + 'ric',3.306878306878307e-05
75460,.userAgent,'.userAgent',qwen,merge,'.user' + 'Agent',3.306714283352347e-05
75462,dT,'dT',deepseek_llm,merge,'d' + 'T',3.306564566732323e-05
75463,{j,'{j',mistral,merge,'{' + 'j',3.306520258918043e-05
75465,")}$,","')}$,'",deepseek_llm,merge,"')' + '}$,'",3.3063316250619935e-05
75468,Ġonslaught,'Ġonslaught',deepseek_llm,merge,'Ġon' + 'slaught',3.306117527187263e-05
75469,Ġaccorded,'Ġaccorded',deepseek_llm,merge,'Ġaccord' + 'ed',3.306100640242953e-05
75470,Ġuniting,'Ġuniting',deepseek_llm,merge,'Ġun' + 'iting',3.306034464488341e-05
75471,ĠForests,'ĠForests',bytedance_ouro,merge,'ĠFore' + 'sts',3.3060037027241474e-05
75513,ĠstringBuffer,'ĠstringBuffer',qwen,merge,'Ġstring' + 'Buffer',3.305129561078794e-05
75515,setObjectName,'setObjectName',bytedance_ouro,merge,'setObject' + 'Name',3.304801877127466e-05
75518,rotic,'rotic',mistral,merge,'rot' + 'ic',3.304384348872086e-05
75519,ĠBaixos,'ĠBaixos',deepseek_llm,merge,'ĠBaix' + 'os',3.30438088606903e-05
75520,Ġ\}$,'Ġ\\}$',deepseek_llm,merge,'Ġ\\' + '}$',3.304255881575469e-05
75522,ĠELL,'ĠELL',deepseek_llm,merge,'ĠE' + 'LL',3.3040500305467636e-05
75523,Ġrevolutionize,'Ġrevolutionize',bytedance_ouro,merge,'Ġrevolution' + 'ize',3.3040375338663845e-05
75524,ĠsÃ²l,'ĠsÃ²l',deepseek_code,merge,'Ġs' + 'Ã²l',3.3040375338663845e-05
75526,Ġpotting,'Ġpotting',bytedance_ouro,merge,'Ġpot' + 'ting',3.303819215012555e-05
75530,>t,'>t',qwen,merge,'>' + 't',3.303600925008259e-05
75533,assertAlmostEqual,'assertAlmostEqual',bytedance_ouro,merge,'assert' + 'AlmostEqual',3.3034917908228995e-05
75536,currentColor,'currentColor',qwen,merge,'current' + 'Color',3.3030553261767136e-05
75539,signIn,'signIn',qwen,merge,'sign' + 'In',3.302946228035408e-05
75541,Ġclerical,'Ġclerical',deepseek_llm,merge,'Ġcler' + 'ical',3.302802587143218e-05
75543,ĠcreateUser,'ĠcreateUser',qwen,merge,'Ġcreate' + 'User',3.302564441288661e-05
75545,Ĥ¨,'Ĥ¨',qwen,merge,'Ĥ' + '¨',3.3024008454146164e-05
75550,riptions,'riptions',bytedance_ouro,merge,'ript' + 'ions',3.302073702285035e-05
75553,Ġcrowding,'Ġcrowding',deepseek_llm,merge,'Ġcrow' + 'ding',3.3018795100260704e-05
75556,anagan,'anagan',deepseek_llm,merge,'an' + 'agan',3.301495835706495e-05
75561,Ġtwinkling,'Ġtwinkling',deepseek_llm,merge,'Ġtw' + 'inkling',3.301313318440796e-05
75562,ĠGeology,'ĠGeology',bytedance_ouro,merge,'ĠGe' + 'ology',3.3013106203162655e-05
75566,oscale,'oscale',bytedance_ouro,merge,'osc' + 'ale',3.301092661671013e-05
75582,ĠHirosh,'ĠHirosh',bytedance_ouro,merge,'ĠHiro' + 'sh',3.300438958381465e-05
75584,Ġapes,'Ġapes',bytedance_ouro,merge,'Ġa' + 'pes',3.3003300330033e-05
75588,Ġfkk,'Ġfkk',qwen,merge,'Ġf' + 'kk',3.30016665841625e-05
75591,=Ġ$,'=Ġ$',deepseek_code,merge,'=' + 'Ġ$',3.30011220381493e-05
75596,.getMinutes,'.getMinutes',qwen,merge,'.get' + 'Minutes',3.299948850792813e-05
75597,"âĢ¦""ĊĊ","'âĢ¦""ĊĊ'",qwen,merge,"'âĢ¦' + '""ĊĊ'",3.2998944033790916e-05
75598,AILS,'AILS',qwen,merge,'AIL' + 'S',3.2997310719176384e-05
75607,ĠcomposiciÃ³,'ĠcomposiciÃ³',deepseek_code,merge,'Ġcompos' + 'iciÃ³',3.299132328197684e-05
75612,flying,'flying',deepseek_llm,merge,'f' + 'lying',3.298990792529976e-05
75613,ĠtitleLabel,'ĠtitleLabel',qwen,merge,'Ġtitle' + 'Label',3.2989690721649485e-05
75614,awing,'awing',bytedance_ouro,merge,'aw' + 'ing',3.298914657077821e-05
75615,operated,'operated',deepseek_llm,merge,'oper' + 'ated',3.2988949217672694e-05
75617,rrega,'rrega',deepseek_llm,merge,'r' + 'rega',3.298805832288711e-05
75619,#\,'#\\',deepseek_llm,merge,'#' + '\\',3.2987725405784345e-05
75621,.RowIndex,'.RowIndex',qwen,merge,'.Row' + 'Index',3.298751422586551e-05
75623,VERAGE,'VERAGE',qwen,merge,'VER' + 'AGE',3.2985882042485813e-05
75625,Ġtroublesh,'Ġtroublesh',bytedance_ouro,merge,'Ġtroubles' + 'h',3.2984794009961406e-05
75637,ĠKills,'ĠKills',qwen,merge,'ĠK' + 'ills',3.297174321606383e-05
75638,Ġoveruse,'Ġoveruse',bytedance_ouro,merge,'Ġover' + 'use',3.297174321606383e-05
75640,leads,'leads',deepseek_llm,merge,'le' + 'ads',3.296989284188124e-05
75643,NibName,'NibName',qwen,merge,'Nib' + 'Name',3.296902560044838e-05
75644,Ġauspices,'Ġauspices',deepseek_llm,merge,'Ġausp' + 'ices',3.296896743501171e-05
75657,ĠHomeController,'ĠHomeController',qwen,merge,'ĠHome' + 'Controller',3.2958159616367024e-05
75658,Ġoutcry,'Ġoutcry',deepseek_llm,merge,'Ġout' + 'cry',3.2957592494773326e-05
75661,.parseLong,'.parseLong',qwen,merge,'.parse' + 'Long',3.295435821387378e-05
75662,documento,'documento',deepseek_llm,merge,'document' + 'o',3.2954315708368793e-05
75665,Ġancor,'Ġancor',qwen,merge,'Ġan' + 'cor',3.295110056675893e-05
75666,CAPE,'CAPE',qwen,merge,'CA' + 'PE',3.295055768818887e-05
75668,modulo,'modulo',deepseek_llm,merge,'mod' + 'ulo',3.295030741209948e-05
75670,isObject,'isObject',deepseek_llm,merge,'is' + 'Object',3.294966905377691e-05
75674,Ġscur,'Ġscur',deepseek_llm,merge,'Ġsc' + 'ur',3.294547953821692e-05
75675,transformed,'transformed',deepseek_llm,merge,'transform' + 'ed',3.2945230993564e-05
75676,UGC,'UGC',qwen,merge,'UG' + 'C',3.2945129886174574e-05
75677,Ġherbicide,'Ġherbicide',bytedance_ouro,merge,'Ġherb' + 'icide',3.294458720432233e-05
75686,Ġledna,'Ġledna',deepseek_llm,merge,'Ġled' + 'na',3.294016856101757e-05
75688,Ġstormwater,'Ġstormwater',bytedance_ouro,merge,'Ġstorm' + 'water',3.2939161368951544e-05
75699,Ġtransnational,'Ġtransnational',bytedance_ouro,merge,'Ġtrans' + 'national',3.293373732051113e-05
75700,Ġconcatenated,'Ġconcatenated',deepseek_llm,merge,'Ġconcaten' + 'ated',3.29320303223064e-05
75707,aphyloc,'aphyloc',bytedance_ouro,merge,'aphy' + 'loc',3.292723081988805e-05
75717,Ġpalliative,'Ġpalliative',mistral,merge,'Ġpall' + 'iative',3.292060501819587e-05
75719,Ġharmonies,'Ġharmonies',deepseek_llm,merge,'Ġharmon' + 'ies',3.291585341522071e-05
75720,InProgress,'InProgress',deepseek_llm,merge,'In' + 'Progress',3.2915767681132956e-05
75724,.ReadKey,'.ReadKey',qwen,merge,'.Read' + 'Key',3.291097581043278e-05
75725,oirs,'oirs',deepseek_llm,merge,'o' + 'irs',3.291089942982309e-05
75726,Ġmemoirs,'Ġmemoirs',deepseek_llm,merge,'Ġmem' + 'oirs',4.322077832212433e-05
75733,Ġthroats,'Ġthroats',deepseek_llm,merge,'Ġthro' + 'ats',3.2906187151764165e-05
75736,""">![","'"">!['",mistral,merge,"'"">' + '!['",3.290556103981573e-05
75737,mmc,'mmc',deepseek_llm,merge,'mm' + 'c',3.290551722020434e-05
75744,ĠBertr,'ĠBertr',deepseek_llm,merge,'ĠBer' + 'tr',3.2901496509629786e-05
75753,olest,'olest',qwen,merge,'ole' + 'st',3.289473684210526e-05
75754,Ġperic,'Ġperic',mistral,merge,'Ġperi' + 'c',3.289415120307973e-05
75761,Ġpredation,'Ġpredation',bytedance_ouro,merge,'Ġpred' + 'ation',3.289149097128573e-05
75768,ExceptionHandler,'ExceptionHandler',qwen,merge,'Exception' + 'Handler',3.28866233659459e-05
75769,lÃ¨s,'lÃ¨s',deepseek_code,merge,'l' + 'Ã¨s',3.288608260983952e-05
75771,Ãłlisi,'Ãłlisi',deepseek_code,merge,'Ãłlis' + 'i',3.288500115097504e-05
75772,ceae,'ceae',mistral,merge,'cea' + 'e',3.288399446451274e-05
75783,ActivityIndicator,'ActivityIndicator',qwen,merge,'Activity' + 'Indicator',3.5119758376062375e-05
75787,ĠcomÃº,'ĠcomÃº',deepseek_code,merge,'Ġcom' + 'Ãº',3.28709486555782e-05
75791,ĠNicarag,'ĠNicarag',bytedance_ouro,merge,'ĠNic' + 'arag',3.2866627226713995e-05
75793,.getLast,'.getLast',qwen,merge,'.get' + 'Last',3.28655470470306e-05
75795,Ëĭ,'Ëĭ',deepseek_llm,merge,'Ë' + 'ĭ',3.286492343708427e-05
75802,Ġmomentous,'Ġmomentous',deepseek_llm,merge,'Ġmoment' + 'ous',3.2858626910046664e-05
75804,Ġinnermost,'Ġinnermost',deepseek_llm,merge,'Ġinn' + 'ermost',3.2856247974325486e-05
75809,wings,'wings',deepseek_llm,merge,'w' + 'ings',3.285124898877094e-05
75818,helpful,'helpful',deepseek_llm,merge,'help' + 'ful',3.284647522033776e-05
75819,Ġallergen,'Ġallergen',bytedance_ouro,merge,'Ġallerg' + 'en',3.284611594678929e-05
75826,.addTo,'.addTo',qwen,merge,'.add' + 'To',3.2842340345173e-05
75833,CreateInfo,'CreateInfo',qwen,merge,'Create' + 'Info',3.283748727547368e-05
75836,ĠendIndex,'ĠendIndex',qwen,merge,'Ġend' + 'Index',3.2836409010310635e-05
75842,Ġpalsy,'Ġpalsy',bytedance_ouro,merge,'Ġpals' + 'y',3.2835330815957974e-05
75847,chle,'chle',bytedance_ouro,merge,'ch' + 'le',3.283317463965591e-05
75855,suming,'suming',qwen,merge,'sum' + 'ing',3.282886313646958e-05
75856,uschwitz,'uschwitz',bytedance_ouro,merge,'usch' + 'witz',3.282886313646958e-05
75859,ĠGrÃ¨cia,'ĠGrÃ¨cia',deepseek_code,merge,'ĠGr' + 'Ã¨cia',3.282778543759438e-05
75862,Ġacquitted,'Ġacquitted',deepseek_llm,merge,'Ġacqu' + 'itted',3.282425163377992e-05
75867,Ġcadmium,'Ġcadmium',mistral,merge,'Ġcad' + 'mium',3.282002647187656e-05
75868,enched,'enched',deepseek_llm,merge,'enc' + 'hed',3.281868412977292e-05
75873,UPPORTED,'UPPORTED',qwen,merge,'UPPORT' + 'ED',3.2816473869882684e-05
75876,Ġtectonic,'Ġtectonic',bytedance_ouro,merge,'Ġtect' + 'onic',3.281378178835111e-05
75877,Ġspectrometry,'Ġspectrometry',mistral,merge,'Ġspectrom' + 'etry',3.281358078632485e-05
75882,oiselle,'oiselle',deepseek_llm,merge,'ois' + 'elle',3.280728433263952e-05
75884,arseille,'arseille',qwen,merge,'arse' + 'ille',3.280570819322562e-05
75887,ĠEpidemiology,'ĠEpidemiology',bytedance_ouro,merge,'ĠEpidem' + 'iology',3.2801941874959e-05
75892,Arag,'Arag',deepseek_llm,merge,'Ar' + 'ag',3.280086594286089e-05
75894,ĠonResume,'ĠonResume',qwen,merge,'Ġon' + 'Resume',3.280032800328003e-05
75895,onDelete,'onDelete',qwen,merge,'on' + 'Delete',3.279979008134348e-05
75899,orbid,'orbid',bytedance_ouro,merge,'orb' + 'id',3.279548734094189e-05
75906,ĠxAxis,'ĠxAxis',qwen,merge,'Ġx' + 'Axis',3.279226102639777e-05
75907,WebpackPlugin,'WebpackPlugin',qwen,merge,'Webpack' + 'Plugin',3.2791723369021656e-05
75921,Ġcmake,'Ġcmake',deepseek_llm,merge,'Ġc' + 'make',3.277937297631058e-05
75922,Ġcockro,'Ġcockro',bytedance_ouro,merge,'Ġcock' + 'ro',3.277936211361327e-05
75925,.erb,'.erb',mistral,merge,'.er' + 'b',3.277780963952815e-05
75926,electronic,'electronic',deepseek_llm,merge,'elect' + 'ronic',3.277641458848579e-05
75929,Ġseaweed,'Ġseaweed',bytedance_ouro,merge,'Ġsea' + 'weed',3.2775064730752846e-05
75934,ĠDaemon,'ĠDaemon',deepseek_llm,merge,'ĠDa' + 'emon',3.2770386464437e-05
75937,Ġinsecticide,'Ġinsecticide',bytedance_ouro,merge,'Ġinsect' + 'icide',3.276754702142998e-05
75938,findBy,'findBy',qwen,merge,'find' + 'By',3.2764862960960666e-05
75943,Ancient,'Ancient',bytedance_ouro,merge,'An' + 'cient',3.276217934016971e-05
75949,Ġmockery,'Ġmockery',deepseek_llm,merge,'Ġmock' + 'ery',3.2758574741262124e-05
75950,_Var,'_Var',qwen,merge,'_V' + 'ar',3.275681341719078e-05
75956,bius,'bius',deepseek_llm,merge,'b' + 'ius',3.275483676950227e-05
75965,ĠCretaceous,'ĠCretaceous',bytedance_ouro,merge,'ĠCret' + 'aceous',3.2748231595493846e-05
75969,ASET,'ASET',qwen,merge,'ASE' + 'T',3.274501457153149e-05
75970,ĠPuebl,'ĠPuebl',bytedance_ouro,merge,'ĠP' + 'uebl',3.274501457153149e-05
75980,Ġtigers,'Ġtigers',deepseek_llm,merge,'Ġtig' + 'ers',4.459476947863211e-05
75982,WebService,'WebService',deepseek_llm,merge,'Web' + 'Service',3.2740347770452804e-05
75983,Ġaphids,'Ġaphids',bytedance_ouro,merge,'Ġaph' + 'ids',3.273965426925092e-05
75984,ĠcudaMemcpy,'ĠcudaMemcpy',qwen,merge,'Ġcuda' + 'Memcpy',3.273911833554322e-05
75987,ĠMuir,'ĠMuir',deepseek_llm,merge,'ĠM' + 'uir',3.273864256835071e-05
75991,ElementsByTagName,'ElementsByTagName',qwen,merge,'ElementsBy' + 'TagName',3.273643893017317e-05
75994,ephal,'ephal',bytedance_ouro,merge,'ep' + 'hal',3.2735367290821005e-05
75995,Ġ×ĳ×ŀ×,'Ġ×ĳ×ŀ×',mistral,merge,'Ġ×ĳ×ŀ' + '×',3.2735367290821005e-05
75996,ĠSetValue,'ĠSetValue',qwen,merge,'ĠSet' + 'Value',3.2734295721627547e-05
75999,ĠisEnabled,'ĠisEnabled',qwen,merge,'Ġis' + 'Enabled',3.272947452828645e-05
76008,executable,'executable',deepseek_llm,merge,'execut' + 'able',3.2723269839265487e-05
